"","Smooth_muscle_cells","CNV_Subclone_01","T_NK_¦Ã¦ÄT","Macrophages","T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic","Myeloid_Macro-LYVE1","Myeloid_Macro-THBS1","T_NK_Th17","T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-TIMD4","T_NK_CD4+ T naive","T cells","B_Bn_TCL1A","CNV_Subclone_02","T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","T_NK_CD8+ T resident memory","CNV_Subclone_04","Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid","Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1","T_NK_MAIT","B cells","B_Classical-Bm_TXNIP","T_NK_CD56bright regulatory","Myeloid_cDC2","T_NK_CD4+ T regulatory","Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2-like","B_PC_IGHG","Monocytes","Myeloid_cDC1","T_NK_CD8+ T CXCL13","DC","B_Bm_stress-response","CNV_Subclone_05","Myeloid_mDC_LAMP3","NK cells","B_Early-PC_MS4A1low"
"CD72",0.00754464434065841,0.0103606165822217,0.0174026402143842,0.0788038750952907,0.0047550739622451,0.011766773258514,0.0509658963867227,0.0626548917862615,0.0032321556146202,0.0102512486567273,0.251723796021096,0.0406252199111238,0.00125257678784349,0.00730637875013418,0.214788174057881,0.0141970745667606,0.0340609879813297,0.0913336226998696,0.00614530329455147,0.00734811221019514,0.0109498366319434,0.0973513885531763,0.0649125454084678,0.103033848539392,0.00426170489858909,0.123986346727306,0.0184487138129229,0.0789057222531368,0.0943417687489622,0.0469523394406665,0.606995753028986,0.023423929788181,0.448226377595524,0.495187986190151,0,0.0305779148647397,0.476085325136716,0.0502593952876956,0.293646909129659,0.0789385717704047,0.0317318672920303,0.132795018224459,0,0.00766749717457464
"CD74",0.887000411701264,1.13880587017172,3.0508780648483,3.35149696638882,2.00617894840994,3.18293504280933,3.29909751955054,4.12854209076435,1.46100645249078,2.46963453411123,4.8515377434137,3.67237750421358,1.29579520681574,1.56944984532626,5.52929115422946,1.33470110453709,2.61789708927336,4.75777215488316,0.68055018883845,3.2212932419717,1.23862840467648,4.21557674664056,3.98874764544222,3.93986072916007,3.69242344782605,5.49415889180462,1.93250235243871,4.19720501053463,5.47481959932758,2.60922390759374,5.99268195116116,2.8161165104684,4.96938491407055,6.10518209895897,2.224810535442,3.71964957214985,6.63227775258739,2.90619843050884,5.60576585781069,5.14844331157228,1.28041714456524,5.84767373194563,2.39200064438523,3.23870317412514
"CD79A",0.00564957176759235,0.00561524483631172,0.00440813896214027,0.0172548885612436,0.00733904937007961,0.0058430720094336,0.0120928042266209,0.0107125844803422,0.00862302516921695,0,0.00487742378650002,0.00387545419251857,0.0129739182047759,0.0133687340476119,3.35047509681023,0.000675826384525232,0.014319186945724,0.00511042347803862,0.00364666756706352,0.00137257343247551,0.000987298484103167,0.00276459402409914,0.0179306306009188,0.00696661490580865,0.00720141015867781,0.0109546418411334,0.00337172024620414,1.0760724211293,3.04738011440094,0.0195238057678587,0.0150921502070038,0.109994652771413,0.0125603007021647,0.0313977839133733,1.22782177188142,0.0204140059542186,0.0337047094532714,0.007554988419356,0.108868189357066,2.20436006829061,0.0314802394976308,0,0,1.77792855401829
"CD80",0.000732697408083303,0.0032425463052418,0.00838034621404858,0.0472131218988819,0.00432499549562805,0.0128648878494258,0.182874349938303,0.179200507855361,0.00322978429119201,0,0.0838351276752908,0.0604146729520943,0.00109767277852202,0,0.00275790748756103,0.000349271244007359,0,0.0594012782532805,0,0,0,0.0163854311513051,0.0512468280970986,0.0923379960432472,0.00224501275879005,0.0446916309396188,0.00405927995107602,0.0604608507693011,0.0629078379071889,0,0.0787118641724625,0.0392562028315301,0.21909038193335,0.431157598197919,0,0.0621385864527117,0.103672400166337,0.0285456503077949,0.0638154161702479,0.02019128791507,0.00320006753233606,0.39552505648939,0,0.0235017330863606
"CD81",1.89642115053667,1.14045751358085,1.70477355051873,1.28646396477425,1.10938989295459,1.67382325213864,1.47495103764845,1.24158595602139,0.834474665430328,0.923002131917762,1.80856850084905,1.5977329452436,0.81292368674261,0.994002475538341,1.01162364127061,2.2298818832002,1.66605384748653,2.05310018103635,1.29130201960535,1.74433567364683,2.32353417917087,1.30157138348812,0.957807954149202,1.92265807538846,0.298635519100739,2.61568568936895,1.55466082995691,1.69232352079147,1.22167421806821,1.88372291618832,1.28570618145891,0.717606874719958,2.43794957072946,1.09703201724963,0.341437685216913,0.967845208928478,1.5677212031958,1.75130239383663,1.10196900631736,0.747624544988317,1.90417249187903,1.14078238526757,1.89151300085337,0.953490486511841
"CD82",0.168858182304663,0.114181264852186,0.15735567452639,0.132133329118116,0.401426265456504,0.245300142141626,0.206601231096862,0.263329602661529,0.472008225080032,0.20364982730548,0.110141137669465,0.054134460493982,0.190341969528435,0.192632034248257,0.310495516477194,0.176188215432679,0.0299242352444861,0.166335605534362,0.0736411883526125,0.23456504182398,0.183869186856285,0.0324937175531681,0.134814256556857,0.129408176632699,0.0944043430179883,0.16059898268155,0.305026487791261,0.320814917419607,0.933531752107938,0.135405526119496,0.0224329505818835,0.427797629858662,0.3064037555619,0.0689923395467166,0.00610667598146235,0.203918199659167,0.0398191869643256,0.496290112163019,0.164905099769403,0.660474897489016,0.057862186221893,0.0368482232808349,0.26742310570057,0.167295440998841
"CD86",0.0108491227546814,0.010914567969091,0.00327661426259582,0.345168430549196,0.00224920317284388,0.00675188624873139,0.688752822610757,0.667996229924908,0.000785796212433689,0.00700453192105247,0.698053485871177,0.536676041956908,0.00251547485116599,0.00422701661901195,0.0307773693507554,0.00994331879304358,0.00423392328092739,0.659188805319331,0.00574571324566866,0.0125469897400417,0.0222947274261004,0.522015889386456,0.614731259576156,0.613680826811604,0.505732767499934,0.785847349422571,0.00404511352319279,0.295380630730095,0.19377207759882,0.00586628445088801,1.45626428755014,0.0171048563463068,1.1536875399297,1.55552736508,0.023661833646088,0.582222013740714,0.818025993819161,0.0449669958504806,0.683738632349211,0.0769177208493218,0.0141151542069775,0.59856888572697,0.0565002814559033,0.147116287732004
"CD8A",0.0200712221866296,0.155366425384823,1.69211224216513,0.159447896414959,0.0960910246915359,1.43026145520228,0.00103147367639126,0.00192758159915916,0.0515362416220117,0.901768770376049,0,0.00059369377561041,0.0802782212193507,0.292813123709103,0.00131602957201094,0.00464588862264307,1.22697031392337,0.00430550133104906,0.00517180567668719,2.52087206021365,0.0160705952680144,0,0.00248747638343903,0.0473119470206303,0,0.00319915287399047,1.65613475960624,0.19813058416303,0.00441980539682174,0.297292200161223,0.00115846332631792,0.0935549971921146,0.00690797683843291,0,0.00540387241263796,0.293415779618117,0.0414802067579355,2.45620598760152,0.198926437905338,0,0.00949311967109325,0.00843851858995577,0.067168068061355,0
"CD8B",0.0107734391565593,0.0959042314307952,1.11581197388052,0.108076568079416,0.0482503735321945,1.12127556125098,0.000339021996888697,0.0010318208726988,0.048983424143768,0.565762794659891,0.000825501373925442,0.00300255831648606,0.118753252803569,0.250804187552552,0.00131602957201094,0.0112124086851181,0.361392156405003,0.00177303731937335,0.00344017843683948,1.68871753791457,0.00350594268925992,0,0.00103301715609658,0.0220362227452084,0.000812808845138689,0.00187872003083664,0.605237864911517,0.133944263644541,0,0.0694637684118722,0,0.0619278151342457,0.00514254176863377,0,0.00859813908426012,0.225040948537663,0.0314432606854061,2.07303247248396,0.122878954114097,0,0,0,0.0437891932483671,0
"CD8B2",0.00180494018188353,0.00661082101633759,0.0761284104802425,0.00865673162173865,0.00510470838977765,0.0777500077006555,0.00107200249508632,0.00353944496000702,0.00262514686097578,0.0334060403724023,0.00123306635512442,0.000616740228901775,0.0091149601350259,0.00651893976580931,0,0.00291834156694338,0.0263472739106352,0.00415024936625905,0.00173976616258335,0.12830046691418,0.00206942208015117,0,0.00542595260059243,0.00180279165554458,0,0.00726755653727812,0.0234206384409663,0.00451451368048557,0,0.0120760018617191,0.0052978878769909,0.00674661423614289,0.00207256582174093,0.0189093978678157,0.00190311274367137,0.0226519333703466,0.00339727929287605,0.215015930138266,0.0152312268969832,0,0,0,0,0
"CD9",0.538307333822758,0.471375692335428,0.0192773077636171,0.485836573026766,0.0153895519379891,0.0219337825270904,0.095995401154132,0.14767082884061,0.00733085205142493,0.0689448246485673,0.581072143490656,0.171904004400182,0.00678881871784186,0.161741176900623,0.116463016109589,2.0520436461608,0.0270893648611645,1.44141611999277,0.807966928405802,0.0865814623195844,1.7969813260059,0.189800445446268,0.336181279275304,0.671795404757764,0.0729644877168743,1.63528544919793,0.0619905077895158,0.552175239236795,0.0291348814777811,0.181960252423459,0.517444789892359,0.0423744736234518,1.40932479526786,0.326292018712051,0.144003190144936,0.132791824901859,0.113426512897253,0.111533079242238,0.336864566498946,0.0426557525627425,1.55714343011895,0.125829426932088,0.102800886311747,0.143127135430216
"CD93",0.0153268664215063,0.140188442229769,0.000945941016221891,0.176846453259065,0.000659146756265466,0,0.301828430058589,0.562103182726399,0.000934679526526152,0.0013183254161676,0.178284798720115,0.10056697489306,0.0025427077369628,0.0127793841793596,0.00165218165012614,0.00278804621775239,0.00508393966603934,0.318767604326006,0.00177536020730555,0.00165008090634051,0.0127367271967975,0.281326982062145,0.435886080250798,0.276076414821544,0.581366693391866,0.38162111014318,0,0.148731419728194,0,0.00940807570109333,0.219213063671304,0.00602510332656479,0.231770697751281,0.344316635390032,0.00195823681593958,0.375521949319711,0.28013779882247,0,0.131380876564803,0,0.0056446279659213,0.0267961445339782,0.0154564359476041,0.020736988564751
"CD96",0.0130645046616327,0.122774450781445,0.812693886155658,0.129824917468463,0.781371284445959,0.720914260599464,0,0.000314038020192299,0.582610049739116,0.636085469324178,0.00134524521339416,0,0.295175042930112,0.495770561168258,0.00420693185356434,0.00907203945006903,0.860600124734739,0,0.00643659677104303,1.28999143223499,0.0159957091257859,0,0,0.0305166970163002,0.00140105057771077,0,1.01153976499727,0.168277776970946,0.0724908501090923,1.03348953074899,0,0.563199358153884,0.00396512895604852,0.0031467611402178,0.0134806713402579,0.261968282052042,0.0246930136208776,1.28603271005266,0.16205073003974,0,0.0222330961832099,0.0258659354951645,0.784563727543499,0.0129709954899221
"CD99",1.42889349707207,0.654353938570658,1.88827566821693,0.842425340824512,1.63814933269547,1.82720838534591,1.23222913869279,0.970454556968185,1.33093993995285,1.27674730051951,0.750915550992313,1.22046942254959,0.981981670473849,1.00458042060789,0.385714233274619,0.476285288140427,1.99947143711092,0.797817505307685,0.232168142204471,2.14330919123396,0.605858018759356,0.703953918995604,0.871593541379901,1.25340637905797,1.15396231767287,0.937123601958612,1.59097417798026,1.29974407842538,0.97394197822912,1.47447514784586,0.793925344741001,1.05951463035283,1.12245389045044,0.656583363944893,0.337250414057398,0.788966696121708,0.414578893736442,1.91943535262587,1.1701479494426,0.421526114367296,0.49658953424146,0.261169564070869,0.681596603938338,1.3468505928627
"CD99L2",0.109423566174606,0.0386255374373175,0.0346461404135697,0.0404993911860696,0.0309513298613298,0.0356225992894406,0.0738288794730551,0.0497354331381212,0.0294480515782394,0.0338976601307071,0.0418575816171823,0.058350588899656,0.0434468318683494,0.0445870478474374,0.0414838246095471,0.0833102241891347,0.0347940646462701,0.0348876088833708,0.0187177406983904,0.0282240445209829,0.0582814219704075,0.0473011442217342,0.0302696267058686,0.0684849313985226,0.0844101420714702,0.0491429447541641,0.0323176581717203,0.0626147879317107,0.0268262860023563,0.0334533691799822,0.0278343319820415,0.0351619706221636,0.0721691351510101,0.0373498945407653,0.0386660945011689,0.0538880897247871,0.0240435801976635,0.0565294533152213,0.00906440165664354,0,0.021662654789311,0.0446461487688004,0.0132555226436589,0.063018257317191
"CDH1",0.0670983620976327,0.0677851978385614,0.00298967207681405,0.0388829292736191,0,0.00248970843492065,0.000341673864305688,0,0.00156745810957458,0.00632680311323082,0.00650912834395999,0,0,0.0285379706004913,0,0.487579779895141,0,0.00730606954225214,0.149355045243896,0,0.417755268186634,0.00962815586684299,0,0.00358288201129346,0,0.00451431841587745,0,0.0311103220000214,0.00096207030250212,0.00260346721976674,0.00101234652720763,0.00287638894293228,0.00912965313977319,0,0.00171034465531623,0.00287928688858119,0.00504088656758374,0,0.0601147602538268,0.0144141129767704,0.2178045190057,0.00578327879063182,0.00936725508110057,0.00471033421661712
"CDH10",0.000417192089530476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464292447602415,0,0,0,0,0.00084130126643224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH2",0.0846151693467816,0.0358243417294643,0,0.00570552711172843,0,0.000747373650417012,0.000278708463440329,0,0,0,0.00193874808665317,0.000783714004498398,0.00123698973933403,0.00792380559188068,0.00169257034924758,0.0823677124817928,0,0.00140706185233837,0.0120045216303584,0,0.0210142557467941,0.00309887608520608,0,0.00041765344313704,0,0,0,0.0212990018115231,0,0,0.00139994523736442,0,0,0,0,0,0.0126024513091839,0.00840427409690896,0,0,0.0113735228196282,0,0,0
"CDH6",0.108327468361346,0.0158218108372515,0,0.0110993186566318,0,0,0,0.00107444980015162,0,0.00135639098769409,0,0.000698251611779266,0,0.00222781458950451,0,0.023012841777571,0,0,0.0163483728826335,0,0.0273187215329723,0,0,0,0,0,0,0.0312940955084999,0,0,0.00132293446367321,0,0,0,0.00167828870487398,0,0,0.00787846734275854,0,0,0.0153793520762686,0,0,0
"CDH7",0,0.000225376635425155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131224670252884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDNF",0.00852589559359626,0.00464279963141321,0.00243145492063887,0.00130596011799443,0,0.00395017338723014,0.000726069495884438,0.000280259387537589,0.00586005528321874,0.00642957540593334,0.002306621819432,0.00233538753527172,0.00909248298118315,0.00834311455358236,0.00679066605210947,0.0194753396014301,0.00231835661816293,0.00212763876009129,0.00565884543385451,0.00584171203118436,0.022422758840637,0,0,0.00221816534660799,0.00175164298269837,0.00179821782658342,0,0.00961257409949538,0.00831896037323607,0.00555593899103798,0.00396739027276694,0.00570675813423111,0,0.00207104511955998,0.0281626829942806,0,0.00230726125651752,0,0,0.0145675896343672,0.0113735228196282,0,0,0.0226486335621714
"CDON",0.178991710541056,0.0306149087837747,0.000387255729408991,0.0100563879717688,0.00254464405325999,0.000811128752915251,0.000569164585082118,0,0.000815839188734334,0,0,0,0,0.00947337618352068,0,0.0108764554192408,0.00193035870846501,0,0.00135783847419668,0,0.00805258918498392,0,0,0.00274236914054375,0,0,0.00333834094477272,0.0451637624088913,0,0,0,0.00323604512685408,0,0,0,0,0,0,0.0047521230211485,0,0.0158957676859167,0,0.00936725508110057,0
"CEL",0.00497983014271292,0.00250593451104291,0,0.00348960139111846,0.000536969512962079,0.000775025141593756,0.000625977722341554,0,0.000666541790974257,0.00165433712348078,0,0,0.00145205320804226,0.000452699883978962,0,0.00672901329945156,0,0,0,0,0.00375472004117724,0,0,0.000643472320530757,0,0.00149809372984918,0.00206713515359324,0.00268931020904535,0.00209427181543835,0,0.00139994523736442,0,0.00103898158145784,0,0,0,0,0.00921646722626941,0,0,0,0,0,0
"CELA2A",0.000432271643975821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199729009517721,0,0,0,0,0,0,0,0.000809748348832835,0,0,0,0,0,0,0,0,0,0,0
"CELSR1",0.00732914854789963,0.0118107588735418,0,0.0112167751707847,0.000411249801600762,0.00176048491463704,0.0223423048484924,0.0140537659702026,0.00226565237507397,0,0.00962107726465655,0.0186276052692119,0.00121318476915764,0.00305342389567641,0.014525276566122,0.0575699617307159,0,0.0115437813138813,0.0217723619127419,0,0.0404329731039969,0.00173783990656602,0.0126912409512983,0.00794115720239741,0.00146190514902408,0.00696010304113559,0.00220525473903292,0.0116401460216901,0.0169166402429888,0.0051437777918081,0.00113036720188047,0,0.0285904828126434,0.00167878171429749,0,0,0,0,0,0,0.0374931686518477,0,0,0.00560093289935439
"CELSR3",0.00228111052346179,0.000975156350470351,0.0023603540115948,0.00289739879296189,0.00140441517950752,0.00315176059900813,0.00187872418674022,0.00178158485317,0.00376397106454118,0.00363935759915652,0.00106443685635598,0.00280390402541586,0.00272500796493625,0,0,0.00787678315036055,0.00188016473917074,0.00458997014054352,0.00318317703203994,0.00672627251350069,0.0037950547757786,0,0.000562257021998506,0.00211536660652751,0,0,0.00520017521320591,0.00528062264996739,0.00893207742357221,0.00473855820666567,0.00112977685309541,0.00317684641674786,0.00502810973738368,0,0,0.00443069800675616,0.00215494449083949,0,0.00363618269620025,0,0.00320006753233606,0,0,0
"CFH",0.798150417652934,0.0908435643551359,0.012779288480377,0.0592993985825786,0.0499063149249999,0.00535413222138639,0.009331534186441,0.000887942201733514,0.0680507948959516,0.0166791568253903,0.0130391898056589,0.0210120514694549,0.00582874349386306,0.0314601009549978,0,0.263896426420297,0.0025240856966806,0.00230583921205462,0.0267642429809477,0.00863555884190247,0.132757960460678,0.0141236211292735,0.00298721454714929,0.0126820359990465,0,0.000842774974007318,0.0940920720865095,0.286842903863797,0.00249947177267848,0.00138936979692061,0.00251499171699345,0.00589699978646511,0.00901975759221865,0.00103545008553484,0.0147999125789363,0.0135167187552014,0.0106372169086511,0,0.0278604319894865,0,0.407385558902152,0.00789414609824789,0.362343975167043,0
"CFTR",0.00231045081161308,0.000134870690071359,0,0.000458222414440992,0,0,0,0,0,0,0,0,0,0.00172969901623577,0,0.0101004584516723,0,0,0.000465184784834684,0,0.00911013909106912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CGA",0,0,0,0.000283031095592108,0,0,0,0,0,0,0,0,0,0,0,0.0011314659754883,0,0,0.00167942962024954,0,0.00380535680983113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
