"source_group","target_group","ligand","receptor","score","ligand_avg","receptor_avg","ligand_pct","receptor_pct"
"CNV_Subclone_05","Myeloid_Interferon-Responsive Myeloid","MIF","CD74",11.8070002648782,2.59194329842544,4.96938491407055,0.916666666666667,1
"T_NK_CD4+ T naive","Myeloid_cDC2","MIF","CD74",11.7935008390151,2.13361498690478,5.99268195116116,0.92237061769616,1
"Myeloid_Macro-MCEMP1","B_Bn_TCL1A","MIF","CD74",11.7726438941509,2.26234705231963,5.52929115422946,0.945115257958288,0.995773457311919
"Myeloid_Macro-Inflammatory_M1","B_Bn_TCL1A","MIF","CD74",11.7703233693879,2.35820189736673,5.52929115422946,0.906520031421838,0.995773457311919
"Myeloid_Macro-MCEMP1","Myeloid_Macro-C3/CX3CR1","MIF","CD74",11.7474936154607,2.26234705231963,5.49415889180462,0.945115257958288,1
"Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-C3/CX3CR1","MIF","CD74",11.7451780481095,2.35820189736673,5.49415889180462,0.906520031421838,1
"Myeloid_Macro-MCEMP1","B_Classical-Bm_TXNIP","MIF","CD74",11.7061427518663,2.26234705231963,5.47481959932758,0.945115257958288,1
"Myeloid_Macro-Inflammatory_M1","B_Classical-Bm_TXNIP","MIF","CD74",11.7038353352503,2.35820189736673,5.47481959932758,0.906520031421838,1
"Myeloid_Proliferating Myeloid","Myeloid_Macro-Inflammatory_TNF","MIF","CD74",11.6948221755011,2.51942695338774,4.75777215488316,0.984304932735426,0.99119373776908
"NK cells","Myeloid_mDC_LAMP3","MIF","CD74",11.6783186398948,2.23203945332629,5.84767373194563,0.894736842105263,1
"T_NK_CD56bright regulatory","Myeloid_cDC2-like","MIF","CD74",11.6661946834189,2.17045716418136,6.10518209895897,0.880398671096346,1
"T_NK_MAIT","Myeloid_cDC1","MIF","CD74",11.6657466162046,1.94331606469107,6.63227775258739,0.905120481927711,1
"Smooth_muscle_cells","Myeloid_Macro-Inflammatory_TNF","MIF","CD74",11.6133276607106,2.67023686459798,4.75777215488316,0.922241587344148,0.99119373776908
"T_NK_CD4+ T regulatory","Myeloid_cDC1","MIF","CD74",11.6080557396896,2.04643057002491,6.63227775258739,0.855263157894737,1
"Myeloid_Macro-LYVE1","Myeloid_cDC2-like","MIF","CD74",11.6059087785629,1.99926733401839,6.10518209895897,0.950844854070661,1
"CNV_Subclone_01","B_Bn_TCL1A","MIF","CD74",11.6009229021321,2.54125547300835,5.52929115422946,0.829113924050633,0.995773457311919
"CNV_Subclone_03","Myeloid_Proliferating Myeloid","MIF","CD74",11.5952822435308,3.0661623920733,3.93986072916007,0.969637610186092,0.989910313901345
"CNV_Subclone_01","Myeloid_Macro-C3/CX3CR1","MIF","CD74",11.5761394765332,2.54125547300835,5.49415889180462,0.829113924050633,1
"Myeloid_cDC2","Myeloid_mDC_LAMP3","MIF","CD74",11.5659409862331,1.9957212509056,5.84767373194563,0.991055456171735,1
"CNV_Subclone_01","B_Classical-Bm_TXNIP","MIF","CD74",11.5353917749286,2.54125547300835,5.47481959932758,0.829113924050633,1
"Myeloid_Macro-THBS1","DC","MIF","CD74",11.5211182700028,2.1209306215973,5.60576585781069,0.969021065675341,1
"T_NK_CD4+ T naive","Myeloid_mDC_LAMP3","MIF","CD74",11.5081270165897,2.13361498690478,5.84767373194563,0.92237061769616,1
"Myeloid_Macro-TIMD4","Myeloid_cDC2-like","MIF","CD74",11.5028728034985,2.05031192310974,6.10518209895897,0.918941273779983,1
"Myeloid_cDC1","DC","MIF","CD74",11.4762451075796,2.05575171846876,5.60576585781069,0.995850622406639,1
"T_NK_CD56bright regulatory","Myeloid_cDC2","MIF","CD74",11.4512217956574,2.17045716418136,5.99268195116116,0.880398671096346,1
"T_NK_Th17","Myeloid_cDC1","MIF","CD74",11.4405369745664,1.84819132194115,6.63227775258739,0.933333333333333,1
"Myeloid_Macro-Inflammatory_TNF","B_Bm_stress-response","MIF","CD74",11.4353044617663,2.430389143034,5.14844331157228,0.913894324853229,1
"CNV_Subclone_05","Myeloid_Macro-Inflammatory_M1","MIF","CD74",11.4002316610031,2.59194329842544,4.8515377434137,0.916666666666667,0.989002356637863
"Myeloid_Macro-LYVE1","Myeloid_cDC2","MIF","CD74",11.3920467787482,1.99926733401839,5.99268195116116,0.950844854070661,1
"CNV_Subclone_03","Myeloid_Macro-M2-like","MIF","CD74",11.389080891026,3.0661623920733,4.21557674664056,0.969637610186092,0.908713692946058
"B cells","B_Bm_stress-response","MIF","CD74",11.3819231829896,2.27283076893429,5.14844331157228,0.972685887708649,1
"Myeloid_cDC2-like","Myeloid_cDC1","MIF","CD74",11.3574822744837,1.75061633945626,6.63227775258739,0.978201634877384,1
"T_NK_CD4+ T effector","DC","MIF","CD74",11.3469561743481,2.17449601890007,5.60576585781069,0.930863081789426,1
"Myeloid_Macro-THBS1","B_Bn_TCL1A","MIF","CD74",11.3159152358659,2.1209306215973,5.52929115422946,0.969021065675341,0.995773457311919
"Myeloid_Macro-THBS1","Myeloid_Macro-C3/CX3CR1","MIF","CD74",11.291740681333,2.1209306215973,5.49415889180462,0.969021065675341,1
"Myeloid_Macro-TIMD4","Myeloid_cDC2","MIF","CD74",11.290909446875,2.05031192310974,5.99268195116116,0.918941273779983,1
"Myeloid_cDC1","B_Bn_TCL1A","MIF","CD74",11.2718413108835,2.05575171846876,5.52929115422946,0.995850622406639,0.995773457311919
"Monocytes","Myeloid_cDC2-like","MIF","CD74",11.2572536873433,1.91320398373947,6.10518209895897,0.963768115942029,1
"Myeloid_Macro-THBS1","B_Classical-Bm_TXNIP","MIF","CD74",11.2519940558874,2.1209306215973,5.47481959932758,0.969021065675341,1
"Myeloid_cDC1","Myeloid_Macro-C3/CX3CR1","MIF","CD74",11.2477609128974,2.05575171846876,5.49415889180462,0.995850622406639,1
"Myeloid_cDC1","B_Classical-Bm_TXNIP","MIF","CD74",11.2081690950614,2.05575171846876,5.47481959932758,0.995850622406639,1
