"source_group","target_group","n_lr_pairs","total_score","mean_score","max_score","top_ligand","top_receptor"
"T_NK_CD8+ T cytotoxic","B_Bm_stress-response",23,13.1337414196948,0.571032235638904,8.30846649921461,"MIF","CD74"
"B_PC_IGHG","B_Classical-Bm_TXNIP",51,13.0938936571864,0.256743012886007,8.77871297300514,"MIF","CD74"
"T_NK_CD4+ T regulatory","B_Bm_stress-response",19,13.0838806545072,0.688625297605642,9.01099428624628,"MIF","CD74"
"T_NK_CD4+ T effector","CNV_Subclone_02",99,13.0682946375413,0.132002976136781,2.68605892782567,"HLA-B","CANX"
"CNV_Subclone_05","NK cells",84,13.0490185047318,0.155345458389664,4.33723176046912,"MIF","CD74"
"CNV_Subclone_05","T_NK_CD8+ T effector",81,13.0188901409781,0.160727038777508,4.54875378983157,"MIF","CD74"
"Myeloid_cDC2-like","B_PC_IGHG",83,13.0096561964932,0.156742845740882,3.76921464987987,"MIF","CD74"
"Myeloid_Monocyte-like","CNV_Subclone_02",133,12.9112979364703,0.0970774280937615,2.25398020611365,"HLA-B","CANX"
"Smooth_muscle_cells","CNV_Subclone_03",134,12.8545253421318,0.0959292935979983,4.04438010253578,"C3","IFITM3"
"T_NK_MAIT","CNV_Subclone_02",94,12.8129647771701,0.136308135927342,2.80472093704331,"HLA-B","CANX"
"T_NK_CD8+ T CXCL13","B_Bm_stress-response",19,12.8069248951436,0.67404867869177,8.09341387188793,"MIF","CD74"
"T_NK_¦Ã¦ÄT","CNV_Subclone_02",102,12.7914934434186,0.125406798464889,2.90786036120686,"HLA-B","CANX"
"T_NK_Th17","CNV_Subclone_04",109,12.7861460105683,0.117304091840076,3.22992305502676,"HLA-B","CANX"
"T_NK_CD8+ T CXCL13","Smooth_muscle_cells",112,12.7358247092107,0.113712720617953,1.48809480212791,"HLA-B","CANX"
"Macrophages","CNV_Subclone_02",243,12.7312175363844,0.052391841713516,1.88851789231518,"TIMP1","CD63"
"T_NK_CD8+ T effector","B_Classical-Bm_TXNIP",43,12.720974079924,0.295836606509859,6.1899957236296,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Smooth_muscle_cells",114,12.6373418696074,0.110853876049188,1.49100629838918,"HLA-B","CANX"
"T_NK_CD4+ T naive","NK cells",52,12.5995462299031,0.242298965959674,3.59250355708063,"MIF","CD74"
"B_PC_IGHG","Macrophages",151,12.4897194882268,0.0827133740942174,4.4004550940735,"MIF","CD74"
"Monocytes","B_PC_IGHG",96,12.4825231395777,0.130026282703934,4.05849803018829,"MIF","CD74"
"B_PC_IGHG","B_Early-PC_MS4A1low",91,12.4805025019853,0.137148379142695,5.19316573899481,"MIF","CD74"
"B_Bm_stress-response","Myeloid_Macro-M2-like",73,12.4465214911885,0.170500294399843,3.12963868188111,"MIF","CD74"
"B_PC_IGHG","B_Bn_TCL1A",41,12.3647831710826,0.301580077343477,8.82858375049938,"MIF","CD74"
"B_Bn_TCL1A","B_Early-PC_MS4A1low",68,12.3607249776707,0.181775367318687,4.25080043199754,"HLA-B","CANX"
"T_NK_CD8+ T effector","B_Bn_TCL1A",41,12.2857520374429,0.29965248871812,6.22516032012258,"MIF","CD74"
"T_NK_CD8+ T CXCL13","CNV_Subclone_04",103,12.2290746165094,0.118728879771936,3.43310255092419,"HLA-B","CANX"
"T_NK_CD4+ T regulatory","Smooth_muscle_cells",108,12.2073335680392,0.113030866370733,1.3731598307734,"HLA-B","CANX"
"CNV_Subclone_05","CNV_Subclone_02",194,12.1442561065814,0.0625992582813472,3.98018391288714,"TIMP1","CD63"
"Myeloid_Macro-Inflammatory_M1","B_PC_IGHG",89,12.1244740020416,0.136230044966759,4.70532794971761,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","CNV_Subclone_04",103,12.0983086803487,0.117459307576201,3.43981950553438,"HLA-B","CANX"
"T_NK_Th17","CNV_Subclone_02",98,12.0814355212221,0.123279954298184,2.71710071886461,"HLA-B","CANX"
"CNV_Subclone_01","T_NK_CD8+ T effector",102,11.8592203264356,0.116266865945447,4.03383407578372,"MIF","CD74"
"Myeloid_cDC2","B_PC_IGHG",95,11.8501150689754,0.124738053357636,4.35340776044091,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD4+ T naive",75,11.8372390751397,0.157829854335195,2.63049487371862,"MIF","CD74"
"Myeloid_mDC_LAMP3","CNV_Subclone_04",194,11.7853630798588,0.0607492942260763,3.14430671802078,"HLA-B","CANX"
"T_NK_CD4+ T regulatory","CNV_Subclone_04",100,11.7043446079716,0.117043446079716,3.16794233211062,"HLA-B","CANX"
"T cells","NK cells",65,11.6662264268731,0.179480406567279,2.79235528957092,"MIF","CD74"
"Myeloid_Macro-MCEMP1","CNV_Subclone_05",84,11.6584078355534,0.138790569470873,5.79383374351321,"TIMP1","CD63"
"Myeloid_Macro-M2-like","B_Bn_TCL1A",58,11.6511465577505,0.200881837202594,5.80238050748758,"MIF","CD74"
"B_Bm_stress-response","B_Early-PC_MS4A1low",68,11.6339822787048,0.171087974686835,3.99266746320492,"HLA-B","CANX"
"T_NK_CD8+ T effector","Myeloid_Macro-M2-like",76,11.5591559519985,0.152094157263138,4.3311637959275,"MIF","CD74"
"CNV_Subclone_01","T cells",129,11.5554872041546,0.0895774201872452,2.30221338969612,"MIF","CD74"
"B_Classical-Bm_TXNIP","NK cells",51,11.5404055188694,0.226282461154302,2.3520402705229,"MIF","CD74"
"T_NK_CD8+ T CXCL13","CNV_Subclone_02",92,11.5395021558307,0.125429371259029,2.8880209373826,"HLA-B","CANX"
"B cells","CNV_Subclone_05",175,11.4941127616281,0.0656806443521603,2.07785044226872,"TIMP1","CD63"
"CNV_Subclone_05","CNV_Subclone_04",205,11.4181190421412,0.0556981416689815,3.53717501497395,"TIMP1","CD63"
"T_NK_CD4+ T naive","Smooth_muscle_cells",111,11.3969831178201,0.102675523583965,1.28435001605987,"HLA-B","CANX"
"T_NK_CD8+ T cytotoxic","CNV_Subclone_02",93,11.3793952658213,0.122359088879799,2.89367142561064,"HLA-B","CANX"
"T cells","B_Bm_stress-response",28,11.3592397620083,0.40568713435744,7.87536909768731,"MIF","CD74"
"Myeloid_Macro-M2-like","NK cells",79,11.3435625369459,0.143589399201847,1.92376444658327,"MIF","CD74"
"T_NK_CD4+ T naive","CNV_Subclone_04",100,11.2770895269001,0.112770895269001,2.96305404071673,"HLA-B","CANX"
"T_NK_CD4+ T regulatory","CNV_Subclone_02",89,11.2269128338046,0.126145088020277,2.66496081834001,"HLA-B","CANX"
"CNV_Subclone_02","CNV_Subclone_05",159,11.1890468941384,0.0703713641140777,3.85780976104023,"TIMP1","CD63"
"T_NK_CD8+ T resident memory","B_PC_IGHG",30,11.1761939502059,0.372539798340196,3.92261423105443,"MIF","CD74"
"B_PC_IGHG","Myeloid_Macro-M2-like",92,11.1438248017051,0.121128530453316,6.14249920373517,"MIF","CD74"
"Myeloid_Proliferating Myeloid","CNV_Subclone_05",109,11.0934209824467,0.101774504426117,1.95715715014671,"TIMP1","CD63"
"Myeloid_Macro-THBS1","CNV_Subclone_05",99,10.8105379363573,0.109197352892498,4.95018704697714,"TIMP1","CD63"
"T_NK_CD4+ T naive","CNV_Subclone_02",89,10.791789559422,0.121256062465416,2.49260311372941,"HLA-B","CANX"
"B_Early-PC_MS4A1low","CNV_Subclone_04",143,10.7129848377699,0.0749159778865031,2.73296753338494,"HLA-B","CANX"
"B_PC_IGHG","B_Bm_stress-response",25,10.6967861885975,0.427871447543898,8.25537814901375,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","B_PC_IGHG",88,10.6297184964642,0.120792255641639,3.95099613928429,"MIF","CD74"
"Myeloid_mDC_LAMP3","CNV_Subclone_02",177,10.5793836697307,0.0597705292075183,2.64507788523597,"HLA-B","CANX"
"T_NK_CD8+ T effector","NK cells",52,10.4894493297598,0.201720179418457,2.0639360143098,"MIF","CD74"
"CNV_Subclone_05","B_PC_IGHG",71,10.4811093936367,0.147621259065306,5.22959966570483,"MIF","CD74"
"CNV_Subclone_03","Smooth_muscle_cells",181,10.4109537923027,0.0575190817254294,1.81118277902276,"TIMP1","CD63"
"B_Classical-Bm_TXNIP","Smooth_muscle_cells",99,10.4027497829069,0.105078280635423,1.35598799745725,"HLA-B","CANX"
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03",52,10.382086390865,0.199655507516634,3.69574240837839,"C3","IFITM3"
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_01",90,10.3386749635931,0.114874166262145,2.41000203163739,"C3","IFITM3"
"B_Classical-Bm_TXNIP","CNV_Subclone_04",91,10.2461911559952,0.112595507208738,3.12832612978437,"HLA-B","CANX"
"Myeloid_cDC1","B_PC_IGHG",56,10.2087505751092,0.182299117412663,4.50605376763238,"MIF","CD74"
"T cells","Smooth_muscle_cells",129,10.1941240160399,0.0790242171786042,1.10813556935161,"HLA-B","CANX"
"B_Early-PC_MS4A1low","CNV_Subclone_02",132,10.1777637715679,0.0771042709967262,2.61030206604821,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD8+ T effector",69,10.0901152907544,0.146233554938469,5.69193719870995,"MIF","CD74"
"DC","B_PC_IGHG",97,9.94461392483267,0.102521793039512,3.59497129913212,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_01",110,9.91888949774855,0.090171722706805,1.38561216058403,"C3","IFITM3"
"B_Classical-Bm_TXNIP","B_Bm_stress-response",18,9.91200391879967,0.55066688437776,6.63353454059866,"MIF","CD74"
"CNV_Subclone_03","T cells",89,9.85165225392419,0.110692721954204,3.24853570721883,"MIF","CD74"
"T_NK_¦Ã¦ÄT","B_PC_IGHG",34,9.76853932367039,0.287309980107953,3.41967700905387,"MIF","CD74"
"Myeloid_Macro-M2-like","CNV_Subclone_04",161,9.74282991754023,0.0605144715375169,1.45190465507712,"HLA-B","CANX"
"Myeloid_Macro-TIMD4","CNV_Subclone_05",90,9.73396045713827,0.108155116190425,3.55238297827782,"TIMP1","CD63"
"T cells","CNV_Subclone_04",119,9.69729785710889,0.0814898979588982,2.55651927852365,"HLA-B","CANX"
"CNV_Subclone_04","CNV_Subclone_05",163,9.63154028755503,0.059089204218129,2.89605948798111,"TIMP1","CD63"
"Myeloid_Macro-LYVE1","CNV_Subclone_05",101,9.62714570787499,0.0953182743353959,3.76872408328717,"TIMP1","CD63"
"B_Classical-Bm_TXNIP","CNV_Subclone_02",80,9.5653888528202,0.119567360660252,2.63163457186742,"HLA-B","CANX"
"CNV_Subclone_01","NK cells",102,9.5026785534686,0.0931635152300844,3.84625637665026,"MIF","CD74"
"B_PC_IGHG","NK cells",58,9.49175264688063,0.163650907704838,2.92709440736895,"MIF","CD74"
"NK cells","B_PC_IGHG",61,9.47159757561082,0.155272091403456,4.39570658853741,"MIF","CD74"
"CNV_Subclone_03","NK cells",72,9.4450153885804,0.131180769285839,5.42725588973997,"MIF","CD74"
"Myeloid_Macro-M2-like","CNV_Subclone_02",147,9.39038113249371,0.0638801437584606,1.48854156016031,"APOE","LSR"
"Monocytes","CNV_Subclone_05",95,9.28590110998965,0.0977463274735753,4.06452080324128,"TIMP1","CD63"
"CNV_Subclone_01","Smooth_muscle_cells",267,9.28039142739379,0.0347580203273175,1.79309124108948,"TIMP1","CD63"
"Myeloid_cDC2","CNV_Subclone_05",103,9.22855616011387,0.0895976326224648,3.2709777468387,"TIMP1","CD63"
"B_Bn_TCL1A","B_Bn_TCL1A",35,9.12273302612689,0.260649515032197,3.93057180003271,"MIF","CD74"
"T cells","CNV_Subclone_02",108,9.11359626727022,0.0843851506228725,2.15061481376691,"HLA-B","CANX"
"B_Bn_TCL1A","B_Classical-Bm_TXNIP",38,9.11314447275017,0.239819591388162,3.90836884232123,"MIF","CD74"
"B_Bm_stress-response","B_Classical-Bm_TXNIP",39,8.88812609230318,0.227900669033415,4.47280476336761,"MIF","CD74"
"T_NK_CD8+ T effector","CNV_Subclone_04",93,8.84780585953967,0.0951376974144051,2.68411586047595,"HLA-B","CANX"
"T_NK_CD8+ T effector","B_Bm_stress-response",22,8.83430248829623,0.401559204013465,5.82098487517214,"MIF","CD74"
"CNV_Subclone_03","B_PC_IGHG",59,8.82091500554023,0.149507033992207,6.54389185410025,"MIF","CD74"
"T_NK_CD8+ T effector","Smooth_muscle_cells",104,8.78021407274952,0.0844251353148992,1.16344292110007,"HLA-B","CANX"
"Macrophages","B_PC_IGHG",119,8.77875919408064,0.0737710856645432,3.27367513852829,"MIF","CD74"
"Myeloid_Macro-M2-like","B_Bm_stress-response",43,8.74605970300623,0.203396737279215,5.42565451124218,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_05",94,8.74056129785013,0.0929846946579801,1.53968683735683,"MIF","CD74"
"T_NK_CD56bright regulatory","CNV_Subclone_05",56,8.68960354924409,0.155171491950787,2.24479152266109,"KLRD1","B2M"
"B_Early-PC_MS4A1low","B_PC_IGHG",50,8.63105435344513,0.172621087068903,5.75566104948457,"MIF","CD74"
"B_Bm_stress-response","B_Bn_TCL1A",34,8.60222144920542,0.253006513211924,4.49821421140572,"MIF","CD74"
"Myeloid_cDC2-like","CNV_Subclone_05",92,8.58419251477265,0.0933064403779636,3.53261675684673,"TIMP1","CD63"
"Myeloid_Monocyte-like","B_PC_IGHG",60,8.55728553308251,0.142621425551375,2.16239052608315,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_05",54,8.5444000710668,0.158229630945682,2.07953529225903,"KLRD1","B2M"
"CNV_Subclone_03","CNV_Subclone_02",160,8.25768676812583,0.0516105423007864,2.96777977019401,"MIF","CD74"
"T_NK_CD8+ T effector","CNV_Subclone_02",84,8.25454950466016,0.0982684464840495,2.25795259198665,"HLA-B","CANX"
"B_Bn_TCL1A","NK cells",47,8.17007845378097,0.173831456463425,1.30317104744995,"MIF","CD74"
"T_NK_CD4+ T effector","B_PC_IGHG",31,8.05166624081039,0.2597311690584,4.45528952556194,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_03",65,7.91150754366619,0.121715500671788,2.1248387164039,"C3","IFITM3"
"CNV_Subclone_03","CNV_Subclone_04",172,7.90338801735603,0.0459499303334653,2.5310457828259,"MIF","CD74"
"B_Bn_TCL1A","CNV_Subclone_04",84,7.89661469209172,0.0940073177629966,2.73769421922027,"HLA-B","CANX"
"B cells","CNV_Subclone_01",172,7.87877044986021,0.0458068049410477,1.09263604298863,"MIF","CD74"
"T_NK_CD56bright regulatory","CNV_Subclone_01",58,7.85503815021028,0.135431692245005,2.14724017922447,"KLRD1","B2M"
"T_NK_MAIT","B_PC_IGHG",31,7.82684944204757,0.252479014259599,3.87151852716264,"MIF","CD74"
"Myeloid_mDC_LAMP3","B_PC_IGHG",64,7.77335049615119,0.121458601502362,3.36086014688534,"MIF","CD74"
"B_Bm_stress-response","NK cells",47,7.75247999338288,0.164946382837934,1.49137144002383,"MIF","CD74"
"B_Bm_stress-response","Smooth_muscle_cells",94,7.72641490513622,0.08219590324613,1.30373676286467,"HSP90AA1","LRP1"
"T_NK_CD8+ T CXCL13","B_PC_IGHG",26,7.71862379417625,0.296870145929856,3.46008942132449,"MIF","CD74"
"B_Bm_stress-response","CNV_Subclone_04",80,7.64779477624511,0.0955974347030639,2.57144573313888,"HLA-B","CANX"
"Myeloid_Proliferating Myeloid","CNV_Subclone_01",102,7.61496640701215,0.0746565334020799,1.22565217513948,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_01",54,7.55982760206574,0.139996807445662,1.98916544747128,"KLRD1","B2M"
"T_NK_CD8+ T cytotoxic","B_PC_IGHG",31,7.54277905835194,0.243315453495224,3.55202853782336,"MIF","CD74"
"B_Bn_TCL1A","Smooth_muscle_cells",92,7.54172600605731,0.081975282674536,1.18666671822565,"HLA-B","CANX"
"Myeloid_Macro-THBS1","CNV_Subclone_01",103,7.40037057641861,0.0718482580234817,1.66176649266698,"TIMP1","CD63"
"B_Bn_TCL1A","CNV_Subclone_02",73,7.31414585514165,0.100193778837557,2.30302419108657,"HLA-B","CANX"
"CNV_Subclone_05","CNV_Subclone_05",96,7.30905108262133,0.0761359487773055,2.88379473288077,"TIMP1","CD63"
"CNV_Subclone_01","CNV_Subclone_02",229,7.30554099687221,0.0319019257505336,2.10324371975563,"MIF","CD74"
"B_PC_IGHG","Smooth_muscle_cells",138,7.28760330335274,0.0528087195895126,1.07492459697841,"HSP90B1","LRP1"
"CNV_Subclone_01","B_PC_IGHG",105,7.21268843593169,0.0686922708183971,4.6376080810055,"MIF","CD74"
"T_NK_Th17","B_PC_IGHG",33,7.20161731894787,0.218230827846905,3.79677806444017,"MIF","CD74"
"CNV_Subclone_01","CNV_Subclone_04",243,7.19528242566311,0.0296102157434696,1.79373355146044,"MIF","CD74"
"Myeloid_cDC1","CNV_Subclone_05",71,7.14150903560216,0.100584634304256,2.14368543773757,"TIMP1","CD63"
"B_Bm_stress-response","CNV_Subclone_02",73,7.0677829907813,0.0968189450791959,2.16317136074162,"HLA-B","CANX"
"Myeloid_Macro-MCEMP1","CNV_Subclone_01",87,6.98456513985348,0.0802823579293503,1.94497676303624,"TIMP1","CD63"
"T_NK_CD4+ T naive","B_PC_IGHG",28,6.9244092163406,0.247300329155021,4.33164664438412,"MIF","CD74"
"Myeloid_Macro-LYVE1","CNV_Subclone_01",101,6.60446356656934,0.0653907283818747,1.26515207249352,"TIMP1","CD63"
"T_NK_CD4+ T regulatory","B_PC_IGHG",28,6.50052727006846,0.232161688216731,3.85237262037895,"MIF","CD74"
"NK cells","CNV_Subclone_05",74,6.49626179889878,0.0877873216067403,1.43837191532206,"MIF","CD74"
"DC","CNV_Subclone_05",108,6.47333910132961,0.0599383250123112,1.1763537099006,"MIF","CD74"
"CNV_Subclone_02","CNV_Subclone_01",153,6.42763613918298,0.0420106937201502,1.29505793117354,"TIMP1","CD63"
"Macrophages","CNV_Subclone_05",115,6.29165564933186,0.0547100491246249,1.36830309101449,"TIMP1","CD63"
"B_PC_IGHG","CNV_Subclone_04",127,6.26527956710238,0.0493329099771841,1.71204912077631,"HLA-B","CANX"
"T_NK_CD8+ T resident memory","CNV_Subclone_05",54,6.26461721051628,0.116011429824376,1.28356568641417,"MIF","CD74"
"T cells","B_PC_IGHG",43,6.17468359494507,0.143597292905699,3.36687110473658,"MIF","CD74"
"B cells","CNV_Subclone_03",117,6.08845358444921,0.0520380648243522,1.62728292411894,"C3","IFITM3"
"Myeloid_Macro-TIMD4","CNV_Subclone_01",89,6.01482211975908,0.067582271008529,1.19252685734925,"TIMP1","CD63"
"B_PC_IGHG","CNV_Subclone_02",110,5.95612048006695,0.0541465498187904,1.60061949245106,"MIF","CD74"
"Myeloid_Monocyte-like","CNV_Subclone_05",67,5.94503032368085,0.0887317958758336,1.62095345122332,"TIMP1","CD63"
"T_NK_CD4+ T effector","CNV_Subclone_05",52,5.87477335505482,0.112976410674131,1.45786876333097,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_01",93,5.83971944530067,0.0627926822075341,1.05656007863713,"MIF","CD74"
"Monocytes","CNV_Subclone_01",100,5.79579287644535,0.0579579287644535,1.36445035621407,"TIMP1","CD63"
"Myeloid_cDC2-like","CNV_Subclone_01",91,5.78552039782714,0.0635771472288696,1.18589138193204,"TIMP1","CD63"
"Myeloid_cDC2","CNV_Subclone_01",101,5.77169981302236,0.0571455427031917,1.09805976347402,"TIMP1","CD63"
"T_NK_¦Ã¦ÄT","CNV_Subclone_05",54,5.7542741503225,0.10656063241338,1.14242729836485,"HLA-B","CANX"
"B_Bm_stress-response","B_Bm_stress-response",20,5.67733537095987,0.283866768547993,4.20616265981749,"MIF","CD74"
"CNV_Subclone_04","CNV_Subclone_01",154,5.66067635403336,0.0367576386625543,1.3054236182559,"MIF","CD74"
"B_Bn_TCL1A","B_Bm_stress-response",15,5.55966677873082,0.370644451915388,3.67537506219888,"MIF","CD74"
"T_NK_MAIT","CNV_Subclone_05",48,5.36061895012188,0.111679561460872,1.26684604783247,"MIF","CD74"
"T_NK_Th17","CNV_Subclone_05",52,5.34083733618662,0.102708410311281,1.24238932390132,"MIF","CD74"
"Myeloid_Proliferating Myeloid","CNV_Subclone_03",62,5.33586029145607,0.0860622627654205,1.17321168201235,"C3","IFITM3"
"T_NK_CD8+ T effector","B_PC_IGHG",29,5.30000552295928,0.182758811136527,2.48858250759079,"MIF","CD74"
"B_Classical-Bm_TXNIP","B_PC_IGHG",27,5.18015114719305,0.191857449896039,2.83596305010928,"MIF","CD74"
"CNV_Subclone_03","CNV_Subclone_05",84,5.01122246953247,0.0596574103515771,2.14130540113562,"MIF","CD74"
"Myeloid_Macro-M2-like","B_PC_IGHG",65,5.00046118256445,0.076930172039453,2.31957120632599,"MIF","CD74"
"B_Early-PC_MS4A1low","CNV_Subclone_05",63,4.97234932006756,0.0789261796836121,1.88337893827584,"MIF","CD74"
"T_NK_CD8+ T resident memory","CNV_Subclone_01",51,4.96164930492023,0.0972872412729457,0.880805258361371,"MIF","CD74"
"Myeloid_mDC_LAMP3","CNV_Subclone_05",88,4.94483462901936,0.0561913026024927,1.09974738969407,"MIF","CD74"
"T_NK_CD4+ T regulatory","CNV_Subclone_05",48,4.93763928402165,0.102867485083784,1.26058108586188,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","CNV_Subclone_05",52,4.9324100050667,0.094854038558975,1.16230189352278,"MIF","CD74"
"T_NK_CD4+ T naive","CNV_Subclone_05",49,4.86589687618504,0.0993040178813274,1.41741009207219,"MIF","CD74"
"T_NK_CD8+ T CXCL13","CNV_Subclone_05",49,4.85158608204165,0.0990119608579928,1.13463287341135,"HLA-B","CANX"
"B_PC_IGHG","B_PC_IGHG",43,4.81017542582713,0.111864544786677,3.52933225145605,"MIF","CD74"
"CNV_Subclone_02","CNV_Subclone_03",109,4.80452466197423,0.0440782079080205,1.23538098011572,"TIMP1","CD63"
"Myeloid_Monocyte-like","CNV_Subclone_01",70,4.62831462567405,0.0661187803667722,0.544150373683494,"TIMP1","CD63"
"Myeloid_cDC1","CNV_Subclone_01",72,4.57766990018918,0.0635787486137386,1.01181396364913,"MIF","CD74"
"T_NK_¦Ã¦ÄT","CNV_Subclone_01",55,4.44869642397752,0.0808853895268641,0.767872983182052,"MIF","CD74"
"DC","CNV_Subclone_01",104,4.40921237425557,0.0423962728293804,0.807234522035223,"MIF","CD74"
"Macrophages","CNV_Subclone_01",115,4.2687927702212,0.0371199371323582,0.735088924461355,"MIF","CD74"
"T cells","CNV_Subclone_05",58,4.2523110747261,0.0733157081849328,1.10171430736322,"MIF","CD74"
"NK cells","CNV_Subclone_01",69,4.24927085068458,0.0615836355171678,0.98703600439361,"MIF","CD74"
"Myeloid_Macro-M2-like","CNV_Subclone_05",72,4.24136630359894,0.0589078653277631,0.759014736668112,"MIF","CD74"
"CNV_Subclone_01","CNV_Subclone_05",113,4.21929600058936,0.0373389026600829,1.51752740626131,"MIF","CD74"
"B_Classical-Bm_TXNIP","CNV_Subclone_05",42,4.18212117056142,0.0995743135847956,1.03390493378927,"HLA-B","CANX"
"CNV_Subclone_05","CNV_Subclone_01",89,4.00697675280767,0.0450222107057042,1.17428291780798,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_03",51,3.94483949889442,0.0773497940959689,0.793218080346399,"C3","IFITM3"
"T_NK_CD4+ T effector","CNV_Subclone_01",51,3.90672144862491,0.0766023813455865,1.00041508302549,"MIF","CD74"
"Myeloid_Macro-MCEMP1","CNV_Subclone_03",46,3.840721746722,0.0834939510156957,1.85535121015373,"TIMP1","CD63"
"CNV_Subclone_04","CNV_Subclone_03",109,3.83866364182439,0.0352170976314164,0.927401046279382,"TIMP1","CD63"
"Myeloid_Macro-THBS1","CNV_Subclone_03",58,3.79890179058753,0.0654983067342677,1.58519141809672,"TIMP1","CD63"
"T_NK_MAIT","CNV_Subclone_01",46,3.76687110278138,0.0818885022343779,0.869331949487084,"MIF","CD74"
"T_NK_CD8+ T effector","CNV_Subclone_05",47,3.67904771755403,0.0782776110117879,0.8870944127553,"HLA-B","CANX"
